STATE_UT,DISTRICT,BLOCK,VILLAGE_NA,LATITUDE,LONGITUDE,DATE,WL(mbgl)
Gujarat,Bhavnagar,Jesar,Jesar,21.37139,71.67028,30-08-21,4.5
Gujarat,Bhavnagar,Mahuva,Bora,21.19100,71.92900,30-08-21,14.0
Gujarat,Bhavnagar,Mahuva,Longadi,21.21400,71.88300,30-08-21,0.2
Gujarat,Bhavnagar,Mahuva,Motivadal,21.19700,71.55000,30-08-21,1.4
Gujarat,Bhavnagar,Mahuva,Shantinagar,21.24583,71.65000,30-08-21,3.1
Gujarat,Bhavnagar,Palitana,Khijadiya,21.63750,71.70000,30-08-21,4.6
Gujarat,Bhavnagar,Palitana,Palitana,21.52500,71.82400,30-08-21,2.4
Gujarat,Bhavnagar,Palitana,Palitana,21.52200,71.83900,30-08-21,2.7
Gujarat,Bhavnagar,Palitana,Panchpipla,21.55000,71.72100,30-08-21,0.0
Gujarat,Bhavnagar,Palitana,Sajnasar,21.42500,71.91250,30-08-21,1.9
Gujarat,Bhavnagar,Palitana,Satanes,21.44167,71.83750,30-08-21,7.1
Gujarat,Bhavnagar,Palitana,Vadal,21.47694,71.80611,30-08-21,3.5
Gujarat,Bhavnagar,Sihor,Piparla,21.63639,71.91889,30-08-21,1.1
Gujarat,Bhavnagar,Sihor,Sandhida,21.68750,71.75833,30-08-21,0.5
Gujarat,Bhavnagar,Talaja,Datha,21.21385,71.95005,30-08-21,0.8
Gujarat,Bhavnagar,Talaja,Kundheli,21.37900,71.98100,30-08-21,4.1
Gujarat,Bhavnagar,Talaja,Talaja,21.36667,72.01667,30-08-21,2.3
Gujarat,Bhavnagar,Talaja,Trapaj,21.42500,72.09600,30-08-21,5.5
Gujarat,Bhavnagar,Umrala,Jalia,21.80000,71.61700,30-08-21,12.2
Gujarat,Bhavnagar,Umrala,Porbada,21.80000,71.70000,30-08-21,5.1
Gujarat,Bhavnagar,Umrala,Timbi,21.83167,71.76611,30-08-21,12.1
Gujarat,Bhavnagar,Umrala,Umrala,21.84600,71.80259,30-08-21,6.5
Gujarat,Bhavnagar,Vallabhipur,Ayodhayapuram,21.96028,71.88639,30-08-21,4.9
Gujarat,Bhavnagar,Vallabhipur,Lonjdhara,22.09722,71.89722,30-08-21,12.3
Gujarat,Bhavnagar,Vallabhipur,Panvi,22.07222,71.88889,30-08-21,2.3
Gujarat,Bhavnagar,Vallabhipur,Vallabhipur,21.88333,71.87778,30-08-21,3.2
Gujarat,Bhavnagar,Vallabhipur,Vallbhipur,21.88300,71.87500,30-08-21,3.1
Gujarat,Botad,Barvala,Barvala,22.15000,71.89000,30-08-21,2.9
Gujarat,Botad,Barvala,Salangpor,22.16117,71.77146,30-08-21,5.7
Gujarat,Botad,Botad,Paliyad,22.25556,71.56389,30-08-21,0.7
Gujarat,Botad,Gadhada,Dhasa,21.80306,71.51060,30-08-21,1.8
Gujarat,Botad,Gadhada,Gadhada,21.96700,71.57900,30-08-21,2.9
Gujarat,Botad,Gadhada,Ningala,22.01800,71.70000,30-08-21,8.0
Gujarat,Botad,Gadhada,Tatam,22.05800,71.63300,30-08-21,7.0
Gujarat,Botad,Ranpur,Kundali,22.26944,71.70000,30-08-21,9.2
Gujarat,Botad,Ranpur,Rajpada,22.30833,71.69167,30-08-21,14.0
Gujarat,Chhotaudepur Chhota,Udepur,Asala,22.38300,73.93300,30-08-21,12.5
Gujarat,Chhotaudepur Chhota,Udepur,Asar,22.20361,74.01056,30-08-21,17.2
Gujarat,Chhotaudepur Chhota Udepur,Chhota,Udepur,22.30711,74.01706,30-08-21,2.8
Gujarat,Chhotaudepur Chhota,Udepur,Chisadia,22.40000,74.13000,30-08-21,11.9
Gujarat,Chhotaudepur Chhota,Udepur,Ferkuva,22.36667,74.20833,30-08-21,4.9
Gujarat,Chhotaudepur Chhota,Udepur,Ghamodi,22.36700,74.07500,30-08-21,6.1
Gujarat,Chhotaudepur Chhota,Udepur,Jojh,22.44167,73.96250,30-08-21,8.1
Gujarat,Chhotaudepur Chhota,Udepur,Kevadi,22.51667,73.94167,30-08-21,6.2
Gujarat,Chhotaudepur Jetpur,Pavi,Bhindol,22.20000,73.90000,30-08-21,10.1
Gujarat,Chhotaudepur Jetpur,Pavi,Pavi,22.34167,73.83333,30-08-21,7.8
Gujarat,Chhotaudepur Jetpur,Pavi,Vadtalav,22.25861,73.78389,30-08-21,10.2
Gujarat,Chhotaudepur,Kawant,Baladgam,22.13750,74.00833,30-08-21,13.0
Gujarat,Chhotaudepur,Kawant,Chavaria,22.16962,74.00006,30-08-21,12.3
Gujarat,Chhotaudepur Kawant,Devat,(Thadgam),22.10000,73.98300,30-08-21,11.7
Gujarat,Chhotaudepur Kawant,Moti,Chikhali,22.01100,74.08300,30-08-21,5.5
Gujarat,Chhotaudepur,Kawant,Panwad,22.20000,74.04167,30-08-21,6.2
Gujarat,Chhotaudepur,Kawant,Saidivasana,22.05800,74.01700,30-08-21,6.7
Gujarat,Chhotaudepur,Kawant,Vagudan,22.06667,74.14167,30-08-21,6.0
Gujarat,Chhotaudepur,Naswadi,Sengpur,22.03800,73.88800,30-08-21,6.0
Gujarat,Chhotaudepur,Sankheda,Alladpur,22.25000,73.71667,30-08-21,10.4
Gujarat,Chhotaudepur,Sankheda,Bodeli,22.27083,73.71667,30-08-21,6.1
Gujarat,Chhotaudepur,Sankheda,Govindpura,22.21100,73.74100,30-08-21,4.5
Gujarat,Chhotaudepur,Sankheda,Kosindra,22.14667,73.75556,30-08-21,2.8
Gujarat,Chhotaudepur,Sankheda,Pitha,22.25400,73.64200,30-08-21,12.7
Gujarat,Dahod,Dahod,Dahod,22.84028,74.26250,30-08-21,0.7
Gujarat,Dahod,Dahod,Dahod,22.82500,74.23333,30-08-21,6.9
Gujarat,Dahod,Dahod,Dahod,22.85750,74.24944,30-08-21,3.5
Gujarat,Dahod,Dahod,Dahod,22.84472,74.26667,30-08-21,5.2
Gujarat,Dahod,Dahod,Dahod,22.83972,74.23389,30-08-21,2.9
Gujarat,Dahod,Dahod,Dahod,22.80000,74.27500,30-08-21,2.1
Gujarat,Dahod Devgad,Bariya,Bapda,22.67000,73.84167,30-08-21,4.5
Gujarat,Dahod Devgad Bariya,Devgadh,Baria,22.70000,73.91400,30-08-21,7.5
Gujarat,Dahod Devgad Bariya,Devgadh,Bariya,22.70000,73.91667,30-08-21,12.2
Gujarat,Dahod Devgad,Bariya,Khandania,22.70417,73.83750,30-08-21,12.1
Gujarat,Dahod Devgad,Bariya,Salaya,22.80927,73.89315,30-08-21,15.5
Gujarat,Dahod,Dhanpur,Ambakatch,22.66667,74.22028,30-08-21,3.3
Gujarat,Dahod,Dhanpur,Dhanpur,22.63300,74.10400,30-08-21,10.3
Gujarat,Dahod,Dhanpur,Kanjetha,22.58056,74.11389,30-08-21,7.9
Gujarat,Dahod,Dhanpur,Pipero,22.64700,74.09000,30-08-21,8.7
Gujarat,Dahod,Dhanpur,Tokarba,22.60400,74.03800,30-08-21,5.3
Gujarat,Dahod,Fatepura,Fatepura,23.25417,74.02917,30-08-21,12.0
Gujarat,Dahod,Fatepura,Sukhsar,23.15000,74.05000,30-08-21,6.4
Gujarat,Dahod,Garbada,Garbara,22.68056,74.31250,30-08-21,3.6
Gujarat,Dahod,Garbada,Panchwada,22.72900,74.30800,30-08-21,5.0
Gujarat,Dahod,Jhalod,Jhalod,23.09300,74.14700,30-08-21,8.2
Gujarat,Dahod,Jhalod,Jhalod,23.09200,74.13300,30-08-21,13.1
Gujarat,Dahod,Jhalod,Limbdi,23.00400,74.15800,30-08-21,3.1
Gujarat,Dahod,Jhalod,Mirakhedi,22.93000,74.20000,30-08-21,5.1
Gujarat,Dahod,Jhalod,Thada,22.94057,74.08194,30-08-21,2.8
Gujarat,Dahod,Limkheda,Dadhela,22.83750,74.06667,30-08-21,6.1
Gujarat,Dahod,Limkheda,Limkheda,22.83056,73.98611,30-08-21,3.5
Gujarat,Dangs,Ahwa,Ahwa,20.75800,73.68300,30-08-21,2.1
Gujarat,Dangs Ahwa,Bari,Pada,20.64000,73.69100,30-08-21,3.2
Gujarat,Dangs,Ahwa,Chinchpada,20.64249,73.77644,30-08-21,1.5
Gujarat,Dangs,Ahwa,Dhumkal,20.64583,73.79167,30-08-21,1.3
Gujarat,Dangs,Ahwa,Ghubita,20.80000,73.73750,30-08-21,1.6
Gujarat,Dangs,Ahwa,Jamalpada,20.73200,73.52100,30-08-21,3.2
Gujarat,Dangs,Ahwa,Malegaon,20.60000,73.74583,30-08-21,1.3
Gujarat,Dangs Ahwa,Nadak,Khadi,20.80400,73.61300,30-08-21,2.0
Gujarat,Dangs Ahwa,Nana,Pada,20.70000,73.58000,30-08-21,2.5
Gujarat,Dangs,Ahwa,Umberpada,20.68300,73.72500,30-08-21,0.2
Gujarat,Dangs,Subir,Chikhli,20.65800,73.68800,30-08-21,2.2
Gujarat,Dangs,Subir,Mahal,20.91667,73.67917,30-08-21,4.3
Gujarat,Dangs,Subir,Subir,20.92200,73.58100,30-08-21,2.2
Gujarat,Dangs,Waghai,Aherdi,20.69000,73.62000,30-08-21,2.7
Gujarat,Dangs Waghai,Bori,Gaotha,20.81100,73.50300,30-08-21,2.7
Gujarat,Dangs,Waghai,Chinchnogaotha,20.80800,73.55300,30-08-21,2.4
Gujarat,Dangs,Waghai,Kalibel,20.92083,73.58056,30-08-21,1.9
Gujarat,Dangs,Waghai,Sakarpatal,20.71900,73.55700,30-08-21,3.9
Gujarat,Dangs,Waghai,Sodmal,20.86667,73.61667,30-08-21,5.2
Gujarat,Dangs Waghai,Vanzat,Amba,20.87800,73.51800,30-08-21,3.4
Gujarat,Devbhumi Dwarka,Bhanvad,Ambardi,21.91662,69.85825,30-08-21,8.0
Gujarat,Devbhumi Dwarka,Bhanvad,Modpar,21.85800,69.80800,30-08-21,17.4
Gujarat,Devbhumi Dwarka Bhanvad,Mota,Kalawad,21.90800,69.82900,30-08-21,21.2
Gujarat,Devbhumi Dwarka,Kalyanpur,Bhatia,22.09167,69.30139,30-08-21,1.0
Gujarat,Devbhumi Dwarka,Kalyanpur,Bhatiya,22.09444,69.26667,30-08-21,0.1
Gujarat,Devbhumi Dwarka,Kalyanpur,Bhogat,21.99049,69.24428,30-08-21,4.5
Gujarat,Devbhumi Dwarka,Kalyanpur,Kalyanpur,22.01687,69.38928,30-08-21,3.1
Gujarat,Devbhumi Dwarka,Kalyanpur,Khirsara,21.97900,69.60000,30-08-21,1.2
Gujarat,Devbhumi Dwarka,Kalyanpur,Lambha,21.89889,69.32361,30-08-21,1.6
Gujarat,Devbhumi Dwarka,Kalyanpur,Pindara,22.24760,69.25890,30-08-21,3.0
Gujarat,Devbhumi Dwarka,Kalyanpur,Raval,21.92972,69.49194,30-08-21,2.9
Gujarat,Devbhumi Dwarka,Khambhalia,Bhadthar,22.08000,69.58000,30-08-21,7.2
Gujarat,Devbhumi Dwarka,Khambhalia,Kajuda,22.33300,69.70800,30-08-21,1.6
Gujarat,Devbhumi Dwarka,Khambhalia,Khambhaliya,22.20972,69.64583,30-08-21,2.9
Gujarat,Devbhumi Dwarka,Khambhalia,Kuvadia,22.20100,69.58300,30-08-21,1.6
Gujarat,Devbhumi Dwarka,Khambhalia,Salaya,22.30556,69.60417,30-08-21,2.9
Gujarat,Devbhumi Dwarka,Khambhalia,Vadtara,22.20800,69.50000,30-08-21,3.3
Gujarat,Devbhumi Dwarka,Khambhalia,Vinjhalpur,22.14829,69.59964,30-08-21,4.6
Gujarat,Devbhumi Dwarka Okhamandal,Amaliya,Chokri,22.24000,69.12500,30-08-21,1.2
Gujarat,Devbhumi Dwarka,Okhamandal,Aramda,22.43300,69.04200,30-08-21,2.3
Gujarat,Devbhumi Dwarka,Okhamandal,Dwarka,22.24583,68.95833,30-08-21,6.3
Gujarat,Devbhumi Dwarka,Okhamandal,Mojap,22.36667,68.98333,30-08-21,2.0
Gujarat,Devbhumi Dwarka,Okhamandal,Samrasar,22.37500,69.10400,30-08-21,0.6
Gujarat,Gandhinagar,Dehgam,Dahegami,23.17083,72.84167,30-08-21,6.9
Gujarat,Gandhinagar,Dehgam,Paliya,23.17917,72.84167,30-08-21,3.0
Gujarat,Gandhinagar,Gandhinagar,Adalaj,23.17500,72.55800,30-08-21,26.0
Gujarat,Gandhinagar,Gandhinagar,Pethapur,23.26700,72.67300,30-08-21,34.9
Gujarat,Gandhinagar,Gandhinagar,Serthapara,23.18764,72.56107,30-08-21,20.5
Gujarat,Gandhinagar,Kalol,Sertha,23.19000,72.55300,30-08-21,13.3
Gujarat,Gandhinagar,Mansa,Lodra,23.46000,72.72000,30-08-21,52.3
Gujarat,Gir Somnath,Kodinar,Kodinar,20.80000,70.69167,30-08-21,7.4
Gujarat,Gir Somnath,Kodinar,Prasli,20.85083,70.66917,30-08-21,1.1
Gujarat,Gir Somnath Patan,Veraval,Govindpura,20.94583,70.39583,30-08-21,2.4
Gujarat,Gir Somnath Patan,Veraval,Moraj,20.98000,70.44000,30-08-21,0.9
Gujarat,Gir Somnath,Talala,Ankolvadi,21.04694,70.66472,30-08-21,2.8
Gujarat,Gir Somnath Talala,Bhim,Deval,20.97750,70.60917,30-08-21,2.7
Gujarat,Gir Somnath,Talala,Jambur,21.02900,70.60800,30-08-21,1.5
Gujarat,Gir Somnath,Talala,Talala,21.06389,70.53833,30-08-21,8.7
Gujarat,Gir Somnath,Talala,Talala,21.05100,70.52500,30-08-21,5.6
Gujarat,Gir Somnath,Una,Dhokadva,20.95833,71.07083,30-08-21,8.8
Gujarat,Gir Somnath,Una,Gangda,20.85800,71.16700,30-08-21,1.6
Gujarat,Gir Somnath,Una,Girgadhada,20.92500,70.91667,30-08-21,1.0
Gujarat,Gir Somnath,Una,Jamvala,20.98300,70.76300,30-08-21,4.0
Gujarat,Gir Somnath Una,Jargla,Jargali,20.88083,70.98417,30-08-21,2.5
Gujarat,Gir Somnath,Una,Kansari,20.87000,71.05100,30-08-21,4.6
Gujarat,Gir Somnath,Una,Kesariya,20.79600,70.94200,30-08-21,0.8
Gujarat,Gir Somnath,Una,Sametar,20.85400,71.12100,30-08-21,6.7
Gujarat,Gir Somnath,Una,Una,20.82500,71.04167,30-08-21,2.0
Gujarat,Jamnagar,Jamjodhpur,Balwa,21.90400,69.95800,30-08-21,20.0
Gujarat,Jamnagar,Jamjodhpur,Jamjodhpur,21.90556,70.03056,30-08-21,4.1
Gujarat,Jamnagar,Jamjodhpur,Motagop,22.03750,69.87500,30-08-21,1.5
Gujarat,Jamnagar Jamjodhpur,Seth,Vadala,22.03300,70.12500,30-08-21,1.9
Gujarat,Jamnagar,Jamnagar,Bed,22.43750,69.90000,30-08-21,4.8
Gujarat,Jamnagar,Jamnagar,Gordhanpur,22.45000,70.00100,30-08-21,2.6
Gujarat,Jamnagar,Jamnagar,Jamnagar,22.47083,70.05000,30-08-21,3.6
Gujarat,Jamnagar,Jamnagar,Jamnagar,22.45800,70.07900,30-08-21,2.8
Gujarat,Jamnagar Jamnagar,Moti,Khavdi,22.38750,69.86667,30-08-21,3.2
Gujarat,Jamnagar,Jamnagar,Vijarkha,22.41667,70.18333,30-08-21,0.5
Gujarat,Jamnagar Kalavad,Moti,Matli,22.31667,70.26389,30-08-21,2.2
Gujarat,Jamnagar,Lalpur,Lalpur,22.19167,69.96111,30-08-21,6.0
Gujarat,Jamnagar Lalpur,Vad,Panchasara,22.23300,70.11700,30-08-21,11.5
Gujarat,Junagadh,Bhesan,Bilkha,21.43889,70.60000,30-08-21,4.7
Gujarat,Junagadh,Bhesan,Patla,21.60400,70.56900,30-08-21,6.3
Gujarat,Junagadh,Junagadh,Anandpur,21.41000,70.51800,30-08-21,9.1
Gujarat,Junagadh,Junagadh,Chokli,21.60194,70.54167,30-08-21,16.3
Gujarat,Junagadh,Junagadh,Junagadh,21.50900,70.46200,30-08-21,11.1
Gujarat,Junagadh,Junagadh,Junagadh,21.51667,70.45833,30-08-21,6.7
Gujarat,Junagadh,Keshod,Kewarda,21.26700,70.20800,30-08-21,9.1
Gujarat,Junagadh,Malia,Chorwad,21.04167,70.21667,30-08-21,3.1
Gujarat,Junagadh,Malia,Gadu,21.05400,70.27900,30-08-21,24.9
Gujarat,Junagadh,Malia,Galodar,21.14951,70.27363,30-08-21,6.8
Gujarat,Junagadh,Malia,Kanek,21.03056,70.24167,30-08-21,2.3
Gujarat,Junagadh,Malia,Khambalia,21.04400,70.19200,30-08-21,6.7
Gujarat,Junagadh,Malia,Kukaswada,21.05400,70.20800,30-08-21,6.1
Gujarat,Junagadh,Manavadar,Bantva,21.48750,70.08333,30-08-21,5.2
Gujarat,Junagadh,Mangrol,Arena,21.08056,70.17639,30-08-21,5.5
Gujarat,Junagadh,Mangrol,Bamanwara,21.22083,70.05556,30-08-21,4.3
Gujarat,Junagadh,Mangrol,Goraj,21.18300,70.15400,30-08-21,24.9
Gujarat,Junagadh,Mangrol,Juthal,21.16667,70.26667,30-08-21,5.8
Gujarat,Junagadh,Mangrol,Kalej,21.24861,70.05833,30-08-21,3.5
Gujarat,Junagadh,Mangrol,Khorada,21.06389,70.17361,30-08-21,0.7
Gujarat,Junagadh,Mangrol,Lohej,21.16700,70.06700,30-08-21,3.8
Gujarat,Junagadh,Mangrol,Maktupur,21.14300,70.09600,30-08-21,4.0
Gujarat,Junagadh,Mangrol,Mangrol,21.12500,70.10800,30-08-21,14.2
Gujarat,Junagadh,Mangrol,Mangrol,21.13056,70.11944,30-08-21,6.8
Gujarat,Junagadh,Mangrol,Manketara,21.15000,70.12900,30-08-21,16.3
Gujarat,Junagadh,Mangrol,Sepa,21.11667,70.21944,30-08-21,16.7
Gujarat,Junagadh,Mangrol,Seriakhan,21.13333,70.24861,30-08-21,11.6
Gujarat,Junagadh,Mangrol,Shardagram,21.10400,70.15300,30-08-21,8.9
Gujarat,Junagadh,Mangrol,Sil,21.18556,70.04639,30-08-21,2.0
Gujarat,Junagadh Mangrol,Sil,Bandar,21.22361,70.05556,30-08-21,1.9
Gujarat,Junagadh,Mendarda,Mendarda,21.32500,70.43300,30-08-21,15.8
Gujarat,Junagadh,Vanthali,Khokharda,21.42083,70.31667,30-08-21,21.2
Gujarat,Junagadh Vanthali,Khoras,Ahir,21.37083,70.33889,30-08-21,15.9
Gujarat,Junagadh,Vanthali,Saradiya,21.58861,70.03750,30-08-21,1.9
Gujarat,Junagadh,Vanthali,Vanthalii,21.47083,70.32778,30-08-21,4.7
Gujarat,Junagadh Visavadar,Kasia,Naka,21.27000,70.68100,30-08-21,1.4
Gujarat,Junagadh,Visavadar,Mandawad,21.35800,70.74600,30-08-21,13.0
Gujarat,Junagadh,Visavadar,Prempara,21.30000,70.70000,30-08-21,16.9
Gujarat,Junagadh,Visavadar,Visavadar,21.33889,70.74861,30-08-21,14.6
Gujarat,Kachchh,Abdasa,Kotaya,23.04200,69.07500,30-08-21,9.8
Gujarat,Kachchh,Abdasa,Mothala,23.20800,69.12500,30-08-21,1.6
Gujarat,Kachchh,Abdasa,Naliya,23.25583,68.84000,30-08-21,10.7
Gujarat,Kachchh,Abdasa,Naliya,23.26667,68.83333,30-08-21,11.1
Gujarat,Kachchh,Abdasa,Suthri,23.03389,68.91528,30-08-21,10.9
Gujarat,Kachchh,Abdasa,Tera,23.28296,68.94027,30-08-21,9.9
Gujarat,Kachchh,Abdasa,Vinjhan,23.10000,69.02500,30-08-21,8.2
Gujarat,Kachchh,Anjar,Mathak,22.99722,70.02500,30-08-21,11.7
Gujarat,Kachchh,Bhachau,Dholavira,23.87818,70.21606,30-08-21,11.4
Gujarat,Kachchh,Bhachau,Kakarwa,23.47500,70.40417,30-08-21,10.7
Gujarat,Kachchh,Bhachau,Kharoi,23.45400,70.35000,30-08-21,2.4
Gujarat,Kachchh Bhachau,Ratanpur,Khadir,23.86083,70.36306,30-08-21,12.8
Gujarat,Kachchh,Bhachau,Samkhiari,23.30000,70.50800,30-08-21,3.8
Gujarat,Kachchh,Bhuj,Bhuj,23.25000,69.66667,30-08-21,16.5
Gujarat,Kachchh,Bhuj,Haboi,23.35800,69.86700,30-08-21,0.3
Gujarat,Kachchh,Bhuj,Khavada,23.83889,69.73056,30-08-21,4.8
Gujarat,Kachchh,Bhuj,Sedat,23.17100,69.63800,30-08-21,9.9
Gujarat,Kachchh,Bhuj,Sukhpar,23.20800,69.61700,30-08-21,13.0
Gujarat,Kachchh,Gandhidham,Shinaya,23.03300,70.05400,30-08-21,3.6
Gujarat,Kachchh,Lakhpat,Dayapar,23.63333,68.87083,30-08-21,4.4
Gujarat,Kachchh,Lakhpat,Lakhpat,23.82493,68.77501,30-08-21,8.2
Gujarat,Kachchh Lakhpat Mata,No,Madh,23.53300,68.95000,30-08-21,9.8
Gujarat,Kachchh Lakhpat,Moti,Cher,23.75800,68.67500,30-08-21,1.4
Gujarat,Kachchh Mandvi,Asambia,Mota,22.96800,69.45100,30-08-21,3.5
Gujarat,Kachchh Mandvi,Asambia,Mota,22.96615,69.45183,30-08-21,13.2
Gujarat,Kachchh,Mandvi,Bambhdai,22.93889,69.08278,30-08-21,4.4
Gujarat,Kachchh,Mandvi,Dunai,23.05000,69.50000,30-08-21,8.9
Gujarat,Kachchh,Mandvi,Kotadi,23.04167,69.19167,30-08-21,4.2
Gujarat,Kachchh,Mandvi,Mandvi,22.83300,69.33300,30-08-21,4.4
Gujarat,Kachchh,Mandvi,Ratanpur(Maum.),23.10833,69.29167,30-08-21,1.4
Gujarat,Kachchh,Mundra,Bhadreshwar,22.90000,69.90000,30-08-21,5.0
Gujarat,Kachchh,Mundra,Karagoga,22.94167,69.66250,30-08-21,1.4
Gujarat,Kachchh,Mundra,Luni,22.87300,69.81200,30-08-21,2.3
Gujarat,Kachchh,Mundra,Mundra,22.82471,69.72202,30-08-21,5.2
Gujarat,Kachchh,Mundra,Vadala,22.91676,69.85378,30-08-21,8.0
Gujarat,Kachchh,Nakhatrana,Chandranagar,23.45000,69.40000,30-08-21,8.7
Gujarat,Kachchh,Nakhatrana,Devisar,23.40278,69.32917,30-08-21,10.1
Gujarat,Kachchh,Nakhatrana,Kotada,23.37694,69.19917,30-08-21,23.0
Gujarat,Kachchh,Nakhatrana,Rawapar,23.51667,69.07500,30-08-21,14.7
Gujarat,Kachchh,Nakhatrana,Ugardi,23.46306,69.13806,30-08-21,40.8
Gujarat,Kachchh Rapar,Deshalpar,Rapar,23.75037,70.68080,30-08-21,11.8
Gujarat,Kachchh,Rapar,Gagodar,23.41874,70.82426,30-08-21,33.0
Gujarat,Kachchh,Rapar,Kuda,23.53000,70.44000,30-08-21,18.4
Gujarat,Kachchh,Rapar,Lilpur,23.51000,70.65000,30-08-21,6.1
Gujarat,Kachchh,Rapar,Panchasar,23.54800,70.77000,30-08-21,30.2
Gujarat,Kachchh,Rapar,Rapar,23.57026,70.64798,30-08-21,22.4
Gujarat,Kachchh,Rapar,Rapar,23.56667,70.63750,30-08-21,24.0
Gujarat,Kheda,Kapadvanj,Kapadvanj,23.00417,73.09167,30-08-21,7.4
Gujarat,Kheda Kapadvanj,Vyas,Vasna,23.10556,73.10417,30-08-21,23.6
Gujarat,Kheda,Kathlal,Ladvel,22.90800,73.12100,30-08-21,0.4
Gujarat,Kheda,Kathlal,Sarkhej,22.98600,72.88100,30-08-21,37.8
Gujarat,Kheda,Kheda,Kheda,22.73750,72.70417,30-08-21,3.6
Gujarat,Kheda,Mahudha,Alina,22.80800,73.05800,30-08-21,8.7
Gujarat,Kheda,Mahudha,Mahudha,22.78300,72.94200,30-08-21,3.2
Gujarat,Kheda,Matar,Shekhupura,22.57500,72.62500,30-08-21,1.6
Gujarat,Kheda,Nadiad,Alindra,22.70083,72.96667,30-08-21,10.6
Gujarat,Kheda,Nadiad,Boriyavi,22.63556,72.90917,30-08-21,9.0
Gujarat,Kheda,Thasra,Dakor,22.76250,73.16944,30-08-21,6.2
Gujarat,Kheda,Thasra,Kalesar,22.72083,73.19167,30-08-21,0.6
Gujarat,Kheda,Thasra,Muliyad,22.78300,73.17700,30-08-21,0.0
Gujarat,Kheda,Thasra,Nes,22.71000,73.20000,30-08-21,8.2
Gujarat,Mahesana,Bechraji,Asjol,23.50800,72.18300,30-08-21,4.2
Gujarat,Mahesana,Bechraji,Dharpura,23.54583,72.11250,30-08-21,6.0
Gujarat,Mahesana,Kadi,Budasan,23.28750,72.37500,30-08-21,6.8
Gujarat,Mahesana,Kadi,Kalyanpur,23.12694,72.19306,30-08-21,3.2
Gujarat,Mahesana,Kadi,Vidaj,23.24700,72.30000,30-08-21,2.1
Gujarat,Mahesana,Kheralu,Jaska,23.82361,72.53472,30-08-21,16.8
Gujarat,Mahesana,Kheralu,Kheralu,23.90000,72.61000,30-08-21,3.3
Gujarat,Mahesana,Kheralu,Kheralu,23.88750,72.61250,30-08-21,14.9
Gujarat,Mahesana,Kheralu,Rampura,23.89167,72.51667,30-08-21,10.2
Gujarat,Mahesana,Mahesana,Maguna,23.57778,72.28889,30-08-21,6.3
Gujarat,Mahesana,Mahesana,Padhadya,23.52250,72.53333,30-08-21,12.2
Gujarat,Mahesana,Mahesana,Panchot,23.62900,72.34200,30-08-21,5.1
Gujarat,Mahesana,Mahesana,Ramvijaynagar,23.71000,72.34000,30-08-21,18.4
Gujarat,Mahesana Satlasna,Bhalu,Moti,24.04000,72.70000,30-08-21,27.7
Gujarat,Mahesana,Satlasna,Timba,23.98722,72.75889,30-08-21,15.1
Gujarat,Mahesana,Unjha,Dosaj,23.84167,72.45000,30-08-21,13.0
Gujarat,Mahesana,Unjha,Karalli,23.80417,72.48611,30-08-21,11.8
Gujarat,Mahesana,Unjha,Sihi,23.80000,72.35000,30-08-21,12.2
Gujarat,Mahesana,Unjha,Unawa,23.76667,72.36250,30-08-21,3.7
Gujarat,Mahesana,Unjha,Unjha,23.79778,72.39444,30-08-21,4.1
Gujarat,Mahesana,Visnagar,Bhandupara,23.72500,72.38333,30-08-21,9.3
Gujarat,Mahesana,Visnagar,Tarabh,23.75800,72.45800,30-08-21,8.7
Gujarat,Mahesana,Visnagar,Visnagar,23.70000,72.53300,30-08-21,4.6
Gujarat,Mahisagar Balasinor,Juna,Vasadra,23.08333,73.36250,30-08-21,3.3
Gujarat,Mahisagar,Khanpur,Bavaliya,23.30667,73.55500,30-08-21,25.9
Gujarat,Mahisagar,Khanpur,Khanpur,23.37000,73.67700,30-08-21,13.8
Gujarat,Mahisagar,Khanpur,Pandarvada,23.37500,73.63300,30-08-21,5.4
Gujarat,Mahisagar,Lunawada,Jokha,23.06194,73.62028,30-08-21,9.5
Gujarat,Mahisagar,Lunawada,Kantha,23.17800,73.65200,30-08-21,6.8
Gujarat,Mahisagar,Lunawada,Kothamba,23.01900,73.51900,30-08-21,3.7
Gujarat,Mahisagar Lunawada,Limbadia,Peti,23.20400,73.60000,30-08-21,7.6
Gujarat,Mahisagar,Lunawada,Lunawada,23.12900,73.60800,30-08-21,9.4
Gujarat,Mahisagar,Lunawada,Malekpur,23.23056,73.73611,30-08-21,2.9
Gujarat,Mahisagar,Lunawada,Ucharpi,23.11900,73.47200,30-08-21,13.0
Gujarat,Mahisagar,Santrampur,Gadhar,23.15000,73.77500,30-08-21,13.5
Gujarat,Mahisagar,Santrampur,Santrampur,23.17083,73.90833,30-08-21,8.8
Gujarat,Mahisagar,Santrampur,Santrampur,23.19167,73.90833,30-08-21,9.8
Gujarat,Mahisagar,Virpur,Bar,23.16806,73.41111,30-08-21,6.7
Gujarat,Mahisagar,Virpur,Virpur,23.19306,73.48528,30-08-21,7.5
Gujarat,Morbi,Halvad,Halvad,23.02100,71.18800,30-08-21,2.7
Gujarat,Morbi,Halvad,Mathak,22.84000,71.05000,30-08-21,8.2
